frame,current_sight_los.az,current_sight_los.el,filtered_sight_az,filtered_sight_el,tads_yaw_rate,tads_pitch_rate,tads_yaw_rate_bias,tads_pitch_rate_bias,filtered_tads_yaw_rate_bias,filtered_tads_pitch_rate_bias,
 1166, 5.45522E-02,-1.78159E-01, 5.55325E-02,-1.77437E-01, 0.00000E+00,-0.00000E+00, 5.24673E-03,-1.11464E-04, 5.24673E-03,-1.11464E-04,
 1167, 5.46480E-02,-1.78159E-01, 5.56349E-02,-1.77443E-01, 0.00000E+00,-0.00000E+00, 5.24618E-03,-1.11916E-04, 5.24618E-03,-1.11916E-04,
 1168, 5.48398E-02,-1.78159E-01, 5.57377E-02,-1.77448E-01, 0.00000E+00,-0.00000E+00, 5.24568E-03,-1.12363E-04, 5.24568E-03,-1.12363E-04,
 1169, 5.49357E-02,-1.78159E-01, 5.58405E-02,-1.77454E-01, 0.00000E+00,-0.00000E+00, 5.24518E-03,-1.12807E-04, 5.24518E-03,-1.12807E-04,
 1170, 5.49357E-02,-1.78159E-01, 5.59428E-02,-1.77460E-01, 0.00000E+00,-0.00000E+00, 5.24461E-03,-1.13248E-04, 5.24461E-03,-1.13248E-04,
 1171, 5.51274E-02,-1.78159E-01, 5.60455E-02,-1.77466E-01, 0.00000E+00,-0.00000E+00, 5.24410E-03,-1.13685E-04, 5.24410E-03,-1.13685E-04,
 1172, 5.51274E-02,-1.78159E-01, 5.61477E-02,-1.77471E-01, 0.00000E+00,-0.00000E+00, 5.24353E-03,-1.14118E-04, 5.24353E-03,-1.14118E-04,
 1173, 5.52233E-02,-1.78159E-01, 5.62498E-02,-1.77477E-01, 0.00000E+00,-0.00000E+00, 5.24295E-03,-1.14547E-04, 5.24295E-03,-1.14547E-04,
 1174, 5.53192E-02,-1.78159E-01, 5.63519E-02,-1.77483E-01, 0.00000E+00,-0.00000E+00, 5.24237E-03,-1.14974E-04, 5.24237E-03,-1.14974E-04,
 1175, 5.55109E-02,-1.78159E-01, 5.64544E-02,-1.77489E-01, 0.00000E+00,-0.00000E+00, 5.24184E-03,-1.15396E-04, 5.24184E-03,-1.15396E-04,
 1176, 5.56068E-02,-1.78159E-01, 5.65569E-02,-1.77494E-01, 0.00000E+00,-0.00000E+00, 5.24131E-03,-1.15815E-04, 5.24131E-03,-1.15815E-04,
 1177, 5.57026E-02,-1.78159E-01, 5.66594E-02,-1.77500E-01, 0.00000E+00,-0.00000E+00, 5.24078E-03,-1.16230E-04, 5.24078E-03,-1.16230E-04,
 1178, 5.57985E-02,-1.78159E-01, 5.67618E-02,-1.77506E-01, 0.00000E+00,-0.00000E+00, 5.24024E-03,-1.16642E-04, 5.24024E-03,-1.16642E-04,
 1179, 5.58944E-02,-1.78159E-01, 5.68641E-02,-1.77511E-01, 0.00000E+00,-0.00000E+00, 5.23970E-03,-1.17051E-04, 5.23970E-03,-1.17051E-04,
 1180, 5.60861E-02,-1.78255E-01, 5.69669E-02,-1.77517E-01, 0.00000E+00,-0.00000E+00, 5.23921E-03,-1.17515E-04, 5.23921E-03,-1.17515E-04,
 1181, 5.60861E-02,-1.78255E-01, 5.70692E-02,-1.77523E-01, 0.00000E+00,-0.00000E+00, 5.23866E-03,-1.17976E-04, 5.23866E-03,-1.17976E-04,
 1182, 5.61820E-02,-1.78255E-01, 5.71714E-02,-1.77529E-01, 0.00000E+00,-0.00000E+00, 5.23810E-03,-1.18434E-04, 5.23810E-03,-1.18434E-04,
 1183, 5.61820E-02,-1.78255E-01, 5.72731E-02,-1.77535E-01, 0.00000E+00,-0.00000E+00, 5.23749E-03,-1.18887E-04, 5.23749E-03,-1.18887E-04,
 1184, 5.62779E-02,-1.78255E-01, 5.73748E-02,-1.77541E-01, 0.00000E+00,-0.00000E+00, 5.23686E-03,-1.19337E-04, 5.23686E-03,-1.19337E-04,
 1185, 5.64696E-02,-1.78255E-01, 5.74769E-02,-1.77547E-01, 0.00000E+00,-0.00000E+00, 5.23630E-03,-1.19783E-04, 5.23630E-03,-1.19783E-04,
 1186, 5.65655E-02,-1.78255E-01, 5.75790E-02,-1.77553E-01, 0.00000E+00,-0.00000E+00, 5.23573E-03,-1.20225E-04, 5.23573E-03,-1.20225E-04,
 1187, 5.66614E-02,-1.78255E-01, 5.76810E-02,-1.77559E-01, 0.00000E+00,-0.00000E+00, 5.23515E-03,-1.20664E-04, 5.23515E-03,-1.20664E-04,
 1188, 5.67573E-02,-1.78255E-01, 5.77830E-02,-1.77565E-01, 0.00000E+00,-0.00000E+00, 5.23458E-03,-1.21098E-04, 5.23458E-03,-1.21098E-04,
 1189, 5.68531E-02,-1.78255E-01, 5.78849E-02,-1.77571E-01, 0.00000E+00,-0.00000E+00, 5.23400E-03,-1.21530E-04, 5.23400E-03,-1.21530E-04,
 1190, 5.69490E-02,-1.78255E-01, 5.79868E-02,-1.77577E-01, 0.00000E+00,-0.00000E+00, 5.23341E-03,-1.21957E-04, 5.23341E-03,-1.21957E-04,
 1191, 5.69490E-02,-1.78255E-01, 5.80881E-02,-1.77582E-01, 0.00000E+00,-0.00000E+00, 5.23276E-03,-1.22381E-04, 5.23276E-03,-1.22381E-04,
 1192, 5.71408E-02,-1.78255E-01, 5.81900E-02,-1.77588E-01, 0.00000E+00,-0.00000E+00, 5.23217E-03,-1.22801E-04, 5.23217E-03,-1.22801E-04,
 1193, 5.72366E-02,-1.78255E-01, 5.82917E-02,-1.77594E-01, 0.00000E+00,-0.00000E+00, 5.23157E-03,-1.23218E-04, 5.23157E-03,-1.23218E-04,
 1194, 5.73325E-02,-1.78255E-01, 5.83934E-02,-1.77600E-01, 0.00000E+00,-0.00000E+00, 5.23097E-03,-1.23631E-04, 5.23097E-03,-1.23631E-04,
 1195, 5.74284E-02,-1.78255E-01, 5.84951E-02,-1.77606E-01, 0.00000E+00,-0.00000E+00, 5.23037E-03,-1.24040E-04, 5.23037E-03,-1.24040E-04,
 1196, 5.75242E-02,-1.78255E-01, 5.85968E-02,-1.77611E-01, 0.00000E+00,-0.00000E+00, 5.22976E-03,-1.24446E-04, 5.22976E-03,-1.24446E-04,
 1197, 5.77160E-02,-1.78255E-01, 5.86988E-02,-1.77617E-01, 0.00000E+00,-0.00000E+00, 5.22921E-03,-1.24848E-04, 5.22921E-03,-1.24848E-04,
 1198, 5.78119E-02,-1.78255E-01, 5.88009E-02,-1.77623E-01, 0.00000E+00,-0.00000E+00, 5.22866E-03,-1.25247E-04, 5.22866E-03,-1.25247E-04,
 1199, 5.79077E-02,-1.78255E-01, 5.89029E-02,-1.77628E-01, 0.00000E+00,-0.00000E+00, 5.22810E-03,-1.25642E-04, 5.22810E-03,-1.25642E-04,
 1200, 5.80036E-02,-1.78255E-01, 5.90048E-02,-1.77634E-01, 0.00000E+00,-0.00000E+00, 5.22754E-03,-1.26033E-04, 5.22754E-03,-1.26033E-04,
 1201, 5.80036E-02,-1.78255E-01, 5.91063E-02,-1.77640E-01, 0.00000E+00,-0.00000E+00, 5.22691E-03,-1.26421E-04, 5.22691E-03,-1.26421E-04,
 1202, 5.80995E-02,-1.78255E-01, 5.92076E-02,-1.77645E-01, 0.00000E+00,-0.00000E+00, 5.22628E-03,-1.26806E-04, 5.22628E-03,-1.26806E-04,
 1203, 5.81954E-02,-1.78351E-01, 5.93090E-02,-1.77651E-01, 0.00000E+00,-0.00000E+00, 5.22565E-03,-1.27246E-04, 5.22565E-03,-1.27246E-04,
 1204, 5.82912E-02,-1.78351E-01, 5.94103E-02,-1.77657E-01, 0.00000E+00,-0.00000E+00, 5.22501E-03,-1.27683E-04, 5.22501E-03,-1.27683E-04,
 1205, 5.84830E-02,-1.78351E-01, 5.95121E-02,-1.77663E-01, 0.00000E+00,-0.00000E+00, 5.22443E-03,-1.28117E-04, 5.22443E-03,-1.28117E-04,
 1206, 5.85789E-02,-1.78351E-01, 5.96138E-02,-1.77669E-01, 0.00000E+00,-0.00000E+00, 5.22385E-03,-1.28546E-04, 5.22385E-03,-1.28546E-04,
 1207, 5.86747E-02,-1.78351E-01, 5.97154E-02,-1.77675E-01, 0.00000E+00,-0.00000E+00, 5.22326E-03,-1.28972E-04, 5.22326E-03,-1.28972E-04,
 1208, 5.87706E-02,-1.78351E-01, 5.98171E-02,-1.77681E-01, 0.00000E+00,-0.00000E+00, 5.22267E-03,-1.29394E-04, 5.22267E-03,-1.29394E-04,
 1209, 5.88665E-02,-1.78351E-01, 5.99187E-02,-1.77687E-01, 0.00000E+00,-0.00000E+00, 5.22208E-03,-1.29813E-04, 5.22208E-03,-1.29813E-04,
 1210, 5.89624E-02,-1.78351E-01, 6.00202E-02,-1.77693E-01, 0.00000E+00,-0.00000E+00, 5.22148E-03,-1.30227E-04, 5.22148E-03,-1.30227E-04,
 1211, 5.91541E-02,-1.78351E-01, 6.01222E-02,-1.77699E-01, 0.00000E+00,-0.00000E+00, 5.22094E-03,-1.30638E-04, 5.22094E-03,-1.30638E-04,
 1212, 5.91541E-02,-1.78351E-01, 6.02237E-02,-1.77705E-01, 0.00000E+00,-0.00000E+00, 5.22033E-03,-1.31045E-04, 5.22033E-03,-1.31045E-04,
 1213, 5.92500E-02,-1.78351E-01, 6.03251E-02,-1.77711E-01, 0.00000E+00,-0.00000E+00, 5.21972E-03,-1.31449E-04, 5.21972E-03,-1.31449E-04,
 1214, 5.92500E-02,-1.78351E-01, 6.04260E-02,-1.77717E-01, 0.00000E+00,-0.00000E+00, 5.21905E-03,-1.31849E-04, 5.21905E-03,-1.31849E-04,
 1215, 5.94417E-02,-1.78351E-01, 6.05273E-02,-1.77722E-01, 0.00000E+00,-0.00000E+00, 5.21844E-03,-1.32245E-04, 5.21844E-03,-1.32245E-04,
 1216, 5.95376E-02,-1.78351E-01, 6.06286E-02,-1.77728E-01, 0.00000E+00,-0.00000E+00, 5.21782E-03,-1.32638E-04, 5.21782E-03,-1.32638E-04,
 1217, 5.96335E-02,-1.78351E-01, 6.07299E-02,-1.77734E-01, 0.00000E+00,-0.00000E+00, 5.21720E-03,-1.33027E-04, 5.21720E-03,-1.33027E-04,
 1218, 5.98252E-02,-1.78351E-01, 6.08316E-02,-1.77740E-01, 0.00000E+00,-0.00000E+00, 5.21663E-03,-1.33412E-04, 5.21663E-03,-1.33412E-04,
 1219, 5.98252E-02,-1.78351E-01, 6.09328E-02,-1.77745E-01, 0.00000E+00,-0.00000E+00, 5.21600E-03,-1.33794E-04, 5.21600E-03,-1.33794E-04,
 1220, 5.99211E-02,-1.78351E-01, 6.10339E-02,-1.77751E-01, 0.00000E+00,-0.00000E+00, 5.21537E-03,-1.34172E-04, 5.21537E-03,-1.34172E-04,
 1221, 6.01128E-02,-1.78351E-01, 6.11355E-02,-1.77757E-01, 0.00000E+00,-0.00000E+00, 5.21479E-03,-1.34547E-04, 5.21479E-03,-1.34547E-04,
 1222, 6.01128E-02,-1.78351E-01, 6.12366E-02,-1.77762E-01, 0.00000E+00,-0.00000E+00, 5.21415E-03,-1.34918E-04, 5.21415E-03,-1.34918E-04,
 1223, 6.02087E-02,-1.78351E-01, 6.13376E-02,-1.77768E-01, 0.00000E+00,-0.00000E+00, 5.21351E-03,-1.35286E-04, 5.21351E-03,-1.35286E-04,
 1224, 6.03046E-02,-1.78447E-01, 6.14386E-02,-1.77774E-01, 0.00000E+00,-0.00000E+00, 5.21286E-03,-1.35710E-04, 5.21286E-03,-1.35710E-04,
 1225, 6.04963E-02,-1.78447E-01, 6.15400E-02,-1.77780E-01, 0.00000E+00,-0.00000E+00, 5.21227E-03,-1.36130E-04, 5.21227E-03,-1.36130E-04,
 1226, 6.04963E-02,-1.78447E-01, 6.16410E-02,-1.77786E-01, 0.00000E+00,-0.00000E+00, 5.21162E-03,-1.36546E-04, 5.21162E-03,-1.36546E-04,
 1227, 6.05922E-02,-1.78447E-01, 6.17418E-02,-1.77792E-01, 0.00000E+00,-0.00000E+00, 5.21097E-03,-1.36959E-04, 5.21097E-03,-1.36959E-04,
 1228, 6.07840E-02,-1.78447E-01, 6.18431E-02,-1.77798E-01, 0.00000E+00,-0.00000E+00, 5.21037E-03,-1.37368E-04, 5.21037E-03,-1.37368E-04,
 1229, 6.08798E-02,-1.78447E-01, 6.19444E-02,-1.77804E-01, 0.00000E+00,-0.00000E+00, 5.20977E-03,-1.37773E-04, 5.20977E-03,-1.37773E-04,
 1230, 6.09757E-02,-1.78447E-01, 6.20457E-02,-1.77810E-01, 0.00000E+00,-0.00000E+00, 5.20916E-03,-1.38174E-04, 5.20916E-03,-1.38174E-04,
 1231, 6.10716E-02,-1.78447E-01, 6.21469E-02,-1.77816E-01, 0.00000E+00,-0.00000E+00, 5.20855E-03,-1.38572E-04, 5.20855E-03,-1.38572E-04,
 1232, 6.10716E-02,-1.78447E-01, 6.22475E-02,-1.77822E-01, 0.00000E+00,-0.00000E+00, 5.20788E-03,-1.38966E-04, 5.20788E-03,-1.38966E-04,
 1233, 6.11675E-02,-1.78447E-01, 6.23482E-02,-1.77828E-01, 0.00000E+00,-0.00000E+00, 5.20720E-03,-1.39356E-04, 5.20720E-03,-1.39356E-04,
 1234, 6.12633E-02,-1.78447E-01, 6.24488E-02,-1.77834E-01, 0.00000E+00,-0.00000E+00, 5.20652E-03,-1.39743E-04, 5.20652E-03,-1.39743E-04,
 1235, 6.14551E-02,-1.78447E-01, 6.25498E-02,-1.77840E-01, 0.00000E+00,-0.00000E+00, 5.20590E-03,-1.40125E-04, 5.20590E-03,-1.40125E-04,
 1236, 6.15510E-02,-1.78447E-01, 6.26508E-02,-1.77846E-01, 0.00000E+00,-0.00000E+00, 5.20528E-03,-1.40505E-04, 5.20528E-03,-1.40505E-04,
 1237, 6.16468E-02,-1.78447E-01, 6.27518E-02,-1.77851E-01, 0.00000E+00,-0.00000E+00, 5.20465E-03,-1.40880E-04, 5.20465E-03,-1.40880E-04,
 1238, 6.17427E-02,-1.78447E-01, 6.28527E-02,-1.77857E-01, 0.00000E+00,-0.00000E+00, 5.20402E-03,-1.41252E-04, 5.20402E-03,-1.41252E-04,
 1239, 6.18386E-02,-1.78447E-01, 6.29536E-02,-1.77863E-01, 0.00000E+00,-0.00000E+00, 5.20339E-03,-1.41620E-04, 5.20339E-03,-1.41620E-04,
 1240, 6.19344E-02,-1.78447E-01, 6.30544E-02,-1.77869E-01, 0.00000E+00,-0.00000E+00, 5.20275E-03,-1.41985E-04, 5.20275E-03,-1.41985E-04,
 1241, 6.19344E-02,-1.78447E-01, 6.31548E-02,-1.77875E-01, 0.00000E+00,-0.00000E+00, 5.20205E-03,-1.42346E-04, 5.20205E-03,-1.42346E-04,
 1242, 6.21262E-02,-1.78447E-01, 6.32556E-02,-1.77880E-01, 0.00000E+00,-0.00000E+00, 5.20141E-03,-1.42704E-04, 5.20141E-03,-1.42704E-04,
 1243, 6.22221E-02,-1.78447E-01, 6.33563E-02,-1.77886E-01, 0.00000E+00,-0.00000E+00, 5.20076E-03,-1.43058E-04, 5.20076E-03,-1.43058E-04,
 1244, 6.23179E-02,-1.78447E-01, 6.34570E-02,-1.77892E-01, 0.00000E+00,-0.00000E+00, 5.20011E-03,-1.43408E-04, 5.20011E-03,-1.43408E-04,
 1245, 6.24138E-02,-1.78542E-01, 6.35577E-02,-1.77898E-01, 0.00000E+00,-0.00000E+00, 5.19946E-03,-1.43815E-04, 5.19946E-03,-1.43815E-04,
 1246, 6.25097E-02,-1.78542E-01, 6.36583E-02,-1.77904E-01, 0.00000E+00,-0.00000E+00, 5.19880E-03,-1.44218E-04, 5.19880E-03,-1.44218E-04,
 1247, 6.27014E-02,-1.78542E-01, 6.37594E-02,-1.77910E-01, 0.00000E+00,-0.00000E+00, 5.19820E-03,-1.44617E-04, 5.19820E-03,-1.44617E-04,
 1248, 6.27973E-02,-1.78542E-01, 6.38604E-02,-1.77916E-01, 0.00000E+00,-0.00000E+00, 5.19760E-03,-1.45012E-04, 5.19760E-03,-1.45012E-04,
 1249, 6.28932E-02,-1.78542E-01, 6.39614E-02,-1.77922E-01, 0.00000E+00,-0.00000E+00, 5.19700E-03,-1.45404E-04, 5.19700E-03,-1.45404E-04,
 1250, 6.29890E-02,-1.78542E-01, 6.40623E-02,-1.77928E-01, 0.00000E+00,-0.00000E+00, 5.19639E-03,-1.45791E-04, 5.19639E-03,-1.45791E-04,
 1251, 6.29890E-02,-1.78542E-01, 6.41628E-02,-1.77934E-01, 0.00000E+00,-0.00000E+00, 5.19572E-03,-1.46175E-04, 5.19572E-03,-1.46175E-04,
 1252, 6.30849E-02,-1.78542E-01, 6.42632E-02,-1.77940E-01, 0.00000E+00,-0.00000E+00, 5.19504E-03,-1.46556E-04, 5.19504E-03,-1.46556E-04,
 1253, 6.31808E-02,-1.78542E-01, 6.43636E-02,-1.77946E-01, 0.00000E+00,-0.00000E+00, 5.19437E-03,-1.46932E-04, 5.19437E-03,-1.46932E-04,
 1254, 6.32767E-02,-1.78542E-01, 6.44639E-02,-1.77952E-01, 0.00000E+00,-0.00000E+00, 5.19369E-03,-1.47305E-04, 5.19369E-03,-1.47305E-04,
 1255, 6.34684E-02,-1.78542E-01, 6.45647E-02,-1.77958E-01, 0.00000E+00,-0.00000E+00, 5.19307E-03,-1.47674E-04, 5.19307E-03,-1.47674E-04,
 1256, 6.35643E-02,-1.78542E-01, 6.46654E-02,-1.77964E-01, 0.00000E+00,-0.00000E+00, 5.19244E-03,-1.48040E-04, 5.19244E-03,-1.48040E-04,
 1257, 6.35643E-02,-1.78542E-01, 6.47656E-02,-1.77969E-01, 0.00000E+00,-0.00000E+00, 5.19175E-03,-1.48401E-04, 5.19175E-03,-1.48401E-04,
