frame,tse_time,tse_in_manual,gunfire,temp1,temp2,range_fact,rk2,kg1,kg2,kg3,kg4,kg5,x1,x2,x3,x4,delta_target_range,delta_target_vel_l,delta_target_vel_m,est_target_range,est_target_vel_slm(1),est_target_vel_slm(2),est_target_vel_slm(3),tof,tse_lead_slm(1),tse_lead_slm(2),tse_lead_slm(3),c12,c14,c22,c24,c33,c35,c44,c55,tads_yaw_rate,tads_pitch_rate,tads_vel_slm(1),tads_vel_slm(2),tads_vel_slm(3),
 936, 1.86996E+01,TRUE,0, 0.00000E+00, 3.62501E+00, 1.43091E+00, 2.94453E+00, 0.00000E+00, 0.00000E+00, 1.87720E-01, 0.00000E+00, 8.80655E-01, 1.43091E+03,-1.17681E+00, 7.55891E+00,-1.06667E-02,-4.14063E-01,-3.54767E-04, 9.09656E-04, 1.43094E+03,-1.17731E+00, 7.55843E+00,-1.14585E-02, 3.32586E+00,-4.69870E+00, 3.01659E+01,-4.57311E-02, 1.22761E+02, 2.66958E+01, 1.55351E+02, 6.70393E+01, 5.52745E-01, 2.59311E+00, 9.67160E+01, 2.97365E+01, 5.28237E-03, 6.93806E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 937, 1.87196E+01,TRUE,0, 0.00000E+00, 3.62496E+00, 1.43089E+00, 2.94452E+00, 0.00000E+00, 0.00000E+00, 1.87708E-01, 0.00000E+00, 8.80615E-01, 1.43089E+03,-1.17630E+00, 7.55936E+00,-9.87819E-03,-3.90503E-01,-3.50475E-04, 8.89891E-04, 1.43091E+03,-1.17681E+00, 7.55891E+00,-1.06667E-02, 3.32508E+00,-4.69559E+00, 3.01607E+01,-4.25610E-02, 1.26472E+02, 2.75146E+01, 1.58057E+02, 6.76355E+01, 5.52710E-01, 2.59299E+00, 9.68474E+01, 2.97360E+01, 5.28278E-03, 6.39835E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 938, 1.87396E+01,TRUE,0, 0.00000E+00, 3.62492E+00, 1.43087E+00, 2.94452E+00, 0.00000E+00, 0.00000E+00, 1.87699E-01, 0.00000E+00, 8.80589E-01, 1.43087E+03,-1.17579E+00, 7.55981E+00,-9.09340E-03,-3.66943E-01,-3.46184E-04, 8.70028E-04, 1.43089E+03,-1.17630E+00, 7.55936E+00,-9.87819E-03, 3.32500E+00,-4.69344E+00, 3.01619E+01,-3.94140E-02, 1.30254E+02, 2.83288E+01, 1.60786E+02, 6.82222E+01, 5.52684E-01, 2.59292E+00, 9.69734E+01, 2.97357E+01, 5.28318E-03, 5.86126E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 939, 1.87596E+01,TRUE,0, 2.14817E+03, 3.62489E+00, 1.43084E+00, 2.94453E+00, 8.58102E-02, 6.24290E-02, 1.87692E-01, 1.35642E-02, 8.80573E-01, 1.43081E+03,-1.19670E+00, 7.56024E+00,-8.31259E-03,-3.43384E-01,-3.41892E-04, 8.50439E-04, 1.43087E+03,-1.17579E+00, 7.55981E+00,-9.09340E-03, 3.32492E+00,-4.69128E+00, 3.01629E+01,-3.62819E-02, 1.22600E+02, 2.66378E+01, 1.55166E+02, 6.69806E+01, 5.52664E-01, 2.59287E+00, 9.66993E+01, 2.97355E+01, 5.28357E-03, 5.32677E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 940, 1.87796E+01,TRUE,0, 0.00000E+00, 3.62424E+00, 1.43079E+00, 2.94390E+00, 0.00000E+00, 0.00000E+00, 1.87720E-01, 0.00000E+00, 8.80718E-01, 1.43079E+03,-1.19626E+00, 7.56065E+00,-7.53593E-03,-2.89917E-01,-4.12941E-04, 8.31564E-04, 1.43081E+03,-1.19670E+00, 7.56024E+00,-8.31259E-03, 3.32484E+00,-4.77461E+00, 3.01640E+01,-3.31657E-02, 1.26307E+02, 2.74566E+01, 1.57869E+02, 6.75776E+01, 5.52628E-01, 2.59275E+00, 9.68313E+01, 2.97348E+01, 5.28402E-03, 4.79488E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 941, 1.87996E+01,TRUE,0, 0.00000E+00, 3.62420E+00, 1.43077E+00, 2.94390E+00, 0.00000E+00, 0.00000E+00, 1.87710E-01, 0.00000E+00, 8.80691E-01, 1.43077E+03,-1.19582E+00, 7.56106E+00,-6.76366E-03,-2.65991E-01,-3.13282E-04, 8.13247E-04, 1.43079E+03,-1.19626E+00, 7.56065E+00,-7.53593E-03, 3.32434E+00,-4.77215E+00, 3.01610E+01,-3.00625E-02, 1.30084E+02, 2.82708E+01, 1.60595E+02, 6.81652E+01, 5.52601E-01, 2.59267E+00, 9.69580E+01, 2.97345E+01, 5.28445E-03, 4.26559E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 942, 1.88196E+01,TRUE,0, 1.94823E+03, 3.62417E+00, 1.43074E+00, 2.94390E+00, 9.45110E-02, 6.87455E-02, 1.87703E-01, 1.49265E-02, 8.80674E-01, 1.43072E+03,-1.21201E+00, 7.56146E+00,-5.99588E-03,-2.42065E-01,-3.20435E-04, 7.95880E-04, 1.43077E+03,-1.19582E+00, 7.56106E+00,-6.76366E-03, 3.32426E+00,-4.77027E+00, 3.01620E+01,-2.69810E-02, 1.21274E+02, 2.63319E+01, 1.54138E+02, 6.67444E+01, 5.52580E-01, 2.59262E+00, 9.66456E+01, 2.97342E+01, 5.28481E-03, 3.73889E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 943, 1.88396E+01,TRUE,0, 0.00000E+00, 3.62352E+00, 1.43069E+00, 2.94327E+00, 0.00000E+00, 0.00000E+00, 1.87731E-01, 0.00000E+00, 8.80820E-01, 1.43069E+03,-1.21162E+00, 7.56184E+00,-5.23265E-03,-1.94824E-01,-3.65734E-04, 7.79650E-04, 1.43072E+03,-1.21201E+00, 7.56146E+00,-5.99588E-03, 3.32418E+00,-4.83474E+00, 3.01628E+01,-2.39177E-02, 1.24954E+02, 2.71521E+01, 1.56831E+02, 6.73451E+01, 5.52543E-01, 2.59249E+00, 9.67798E+01, 2.97336E+01, 5.28523E-03, 3.21477E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 944, 1.88596E+01,TRUE,0, 0.00000E+00, 3.62347E+00, 1.43067E+00, 2.94326E+00, 0.00000E+00, 0.00000E+00, 1.87722E-01, 0.00000E+00, 8.80792E-01, 1.43067E+03,-1.21123E+00, 7.56222E+00,-4.47403E-03,-1.70532E-01,-2.82764E-04, 7.64399E-04, 1.43069E+03,-1.21162E+00, 7.56184E+00,-5.23265E-03, 3.32377E+00,-4.83260E+00, 3.01606E+01,-2.08706E-02, 1.28704E+02, 2.79678E+01, 1.59549E+02, 6.79363E+01, 5.52515E-01, 2.59240E+00, 9.69086E+01, 2.97332E+01, 5.28563E-03, 2.69323E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 945, 1.88796E+01,TRUE,0, 1.80493E+03, 3.62344E+00, 1.43065E+00, 2.94326E+00, 1.00932E-01, 7.34242E-02, 1.87715E-01, 1.59446E-02, 8.80775E-01, 1.43063E+03,-1.22156E+00, 7.56261E+00,-3.72006E-03,-1.46240E-01,-2.17438E-04, 7.50302E-04, 1.43067E+03,-1.21123E+00, 7.56222E+00,-4.47403E-03, 3.32369E+00,-4.83090E+00, 3.01614E+01,-1.78444E-02, 1.19150E+02, 2.58741E+01, 1.52559E+02, 6.64052E+01, 5.52494E-01, 2.59235E+00, 9.65734E+01, 2.97329E+01, 5.28603E-03, 2.17426E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 946, 1.88996E+01,TRUE,0, 0.00000E+00, 3.62279E+00, 1.43061E+00, 2.94265E+00, 0.00000E+00, 0.00000E+00, 1.87741E-01, 0.00000E+00, 8.80916E-01, 1.43061E+03,-1.22120E+00, 7.56296E+00,-2.97068E-03,-1.06934E-01,-3.33786E-04, 7.37381E-04, 1.43063E+03,-1.22156E+00, 7.56261E+00,-3.72006E-03, 3.32361E+00,-4.87200E+00, 3.01622E+01,-1.48368E-02, 1.22788E+02, 2.66969E+01, 1.55240E+02, 6.70113E+01, 5.52457E-01, 2.59222E+00, 9.67105E+01, 2.97322E+01, 5.28635E-03, 1.65785E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 947, 1.89196E+01,TRUE,0, 0.00000E+00, 3.62274E+00, 1.43058E+00, 2.94264E+00, 0.00000E+00, 0.00000E+00, 1.87732E-01, 0.00000E+00, 8.80890E-01, 1.43058E+03,-1.22082E+00, 7.56332E+00,-2.20987E-03,-8.23975E-02,-2.66552E-04, 8.11311E-04, 1.43061E+03,-1.22120E+00, 7.56296E+00,-2.97068E-03, 3.32332E+00,-4.87011E+00, 3.01609E+01,-1.18470E-02, 1.26497E+02, 2.75151E+01, 1.57944E+02, 6.76079E+01, 5.52428E-01, 2.59214E+00, 9.68420E+01, 2.97318E+01, 5.28673E-03, 1.08408E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 948, 1.89396E+01,TRUE,0, 0.00000E+00, 3.62271E+00, 1.43056E+00, 2.94263E+00, 0.00000E+00, 0.00000E+00, 1.87725E-01, 0.00000E+00, 8.80873E-01, 1.43056E+03,-1.22044E+00, 7.56366E+00,-1.43941E-03,-5.79834E-02,-3.00407E-04, 8.68302E-04, 1.43058E+03,-1.22082E+00, 7.56332E+00,-2.20987E-03, 3.32323E+00,-4.86849E+00, 3.01616E+01,-8.81271E-03, 1.30277E+02, 2.83287E+01, 1.60672E+02, 6.81951E+01, 5.52407E-01, 2.59209E+00, 9.69684E+01, 2.97315E+01, 5.28704E-03, 5.13166E-07, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 949, 1.89596E+01,TRUE,0, 2.14774E+03, 3.62268E+00, 1.43053E+00, 2.94263E+00, 8.58274E-02, 6.24510E-02, 1.87720E-01, 1.35666E-02, 8.80864E-01, 1.43053E+03,-1.22214E+00, 7.56398E+00,-6.61061E-04,-3.35693E-02,-3.29971E-04, 9.10543E-04, 1.43056E+03,-1.22044E+00, 7.56366E+00,-1.43941E-03, 3.32314E+00,-4.86683E+00, 3.01621E+01,-5.74005E-03, 1.22617E+02, 2.66368E+01, 1.55046E+02, 6.69533E+01, 5.52391E-01, 2.59206E+00, 9.66943E+01, 2.97314E+01, 5.28734E-03,-5.49133E-08, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 950, 1.89796E+01,TRUE,0, 0.00000E+00, 3.62220E+00, 1.43051E+00, 2.94217E+00, 0.00000E+00, 0.00000E+00, 1.87741E-01, 0.00000E+00, 8.80973E-01, 1.43051E+03,-1.22175E+00, 7.56430E+00, 1.23549E-04,-6.10352E-03,-2.86579E-04, 9.40071E-04, 1.43053E+03,-1.22214E+00, 7.56398E+00,-6.61061E-04, 3.32306E+00,-4.87351E+00, 3.01627E+01,-2.63609E-03, 1.26321E+02, 2.74550E+01, 1.57748E+02, 6.75508E+01, 5.52364E-01, 2.59197E+00, 9.68265E+01, 2.97309E+01, 5.28769E-03,-6.20152E-07, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 951, 1.89996E+01,TRUE,0, 0.00000E+00, 3.62216E+00, 1.43048E+00, 2.94216E+00, 0.00000E+00, 0.00000E+00, 1.87734E-01, 0.00000E+00, 8.80955E-01, 1.43048E+03,-1.22135E+00, 7.56462E+00, 9.12854E-04, 1.84326E-02,-2.38895E-04, 9.58767E-04, 1.43051E+03,-1.22175E+00, 7.56430E+00, 1.23549E-04, 3.32294E+00,-4.87176E+00, 3.01628E+01, 4.92653E-04, 1.30096E+02, 2.82687E+01, 1.60474E+02, 6.81388E+01, 5.52343E-01, 2.59191E+00, 9.69535E+01, 2.97305E+01, 5.28803E-03,-1.18256E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 952, 1.90196E+01,TRUE,0, 1.94788E+03, 3.62214E+00, 1.43046E+00, 2.94216E+00, 9.45275E-02, 6.87627E-02, 1.87728E-01, 1.49279E-02, 8.80943E-01, 1.43046E+03,-1.21799E+00, 7.56494E+00, 1.70546E-03, 4.29688E-02,-2.04563E-04, 9.68402E-04, 1.43048E+03,-1.22135E+00, 7.56462E+00, 9.12854E-04, 3.32285E+00,-4.87005E+00, 3.01633E+01, 3.63993E-03, 1.21280E+02, 2.63291E+01, 1.54012E+02, 6.67181E+01, 5.52327E-01, 2.59188E+00, 9.66413E+01, 2.97303E+01, 5.28836E-03,-1.74214E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 953, 1.90396E+01,TRUE,0, 0.00000E+00, 3.62165E+00, 1.43044E+00, 2.94169E+00, 0.00000E+00, 0.00000E+00, 1.87749E-01, 0.00000E+00, 8.81051E-01, 1.43044E+03,-1.21756E+00, 7.56527E+00, 2.50011E-03, 6.33545E-02,-7.29561E-05, 9.70566E-04, 1.43046E+03,-1.21799E+00, 7.56494E+00, 1.70546E-03, 3.32277E+00,-4.85652E+00, 3.01638E+01, 6.80020E-03, 1.24958E+02, 2.71489E+01, 1.56705E+02, 6.73192E+01, 5.52299E-01, 2.59178E+00, 9.67756E+01, 2.97298E+01, 5.28874E-03,-2.29892E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 954, 1.90596E+01,TRUE,0, 0.00000E+00, 3.62161E+00, 1.43041E+00, 2.94168E+00, 0.00000E+00, 0.00000E+00, 1.87742E-01, 0.00000E+00, 8.81031E-01, 1.43041E+03,-1.21713E+00, 7.56560E+00, 3.29565E-03, 8.77686E-02,-8.10623E-05, 9.66610E-04, 1.43044E+03,-1.21756E+00, 7.56527E+00, 2.50011E-03, 3.32274E+00,-4.85477E+00, 3.01649E+01, 9.96867E-03, 1.28705E+02, 2.79641E+01, 1.59421E+02, 6.79109E+01, 5.52278E-01, 2.59172E+00, 9.69046E+01, 2.97294E+01, 5.28906E-03,-2.85288E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 955, 1.90796E+01,TRUE,0, 1.80463E+03, 3.62159E+00, 1.43039E+00, 2.94168E+00, 1.00946E-01, 7.34354E-02, 1.87737E-01, 1.59449E-02, 8.81018E-01, 1.43040E+03,-1.20845E+00, 7.56591E+00, 4.09107E-03, 1.12183E-01,-9.53674E-05, 9.57833E-04, 1.43041E+03,-1.21713E+00, 7.56560E+00, 3.29565E-03, 3.32266E+00,-4.85292E+00, 3.01655E+01, 1.31404E-02, 1.19146E+02, 2.58700E+01, 1.52429E+02, 6.63802E+01, 5.52262E-01, 2.59168E+00, 9.65696E+01, 2.97292E+01, 5.28936E-03,-3.40403E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 956, 1.90996E+01,TRUE,0, 0.00000E+00, 3.62111E+00, 1.43037E+00, 2.94123E+00, 0.00000E+00, 0.00000E+00, 1.87757E-01, 0.00000E+00, 8.81122E-01, 1.43037E+03,-1.20796E+00, 7.56622E+00, 4.88553E-03, 1.25122E-01,-1.37329E-04, 9.45377E-04, 1.43040E+03,-1.20845E+00, 7.56591E+00, 4.09107E-03, 3.32258E+00,-4.81818E+00, 3.01660E+01, 1.63115E-02, 1.22782E+02, 2.66923E+01, 1.55109E+02, 6.69867E+01, 5.52235E-01, 2.59158E+00, 9.67068E+01, 2.97287E+01, 5.28960E-03,-3.95239E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 957, 1.91196E+01,TRUE,0, 0.00000E+00, 3.62108E+00, 1.43035E+00, 2.94122E+00, 0.00000E+00, 0.00000E+00, 1.87750E-01, 0.00000E+00, 8.81102E-01, 1.43035E+03,-1.20747E+00, 7.56651E+00, 5.67822E-03, 1.49292E-01,-1.51157E-04, 9.30081E-04, 1.43037E+03,-1.20796E+00, 7.56622E+00, 4.88553E-03, 3.32265E+00,-4.81636E+00, 3.01679E+01, 1.94795E-02, 1.26489E+02, 2.75101E+01, 1.57812E+02, 6.75838E+01, 5.52213E-01, 2.59152E+00, 9.68385E+01, 2.97283E+01, 5.28988E-03,-4.49797E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 958, 1.91396E+01,TRUE,0, 0.00000E+00, 3.62105E+00, 1.43033E+00, 2.94122E+00, 0.00000E+00, 0.00000E+00, 1.87744E-01, 0.00000E+00, 8.81089E-01, 1.43033E+03,-1.20697E+00, 7.56680E+00, 6.46849E-03, 1.73462E-01,-1.68324E-04, 9.12840E-04, 1.43035E+03,-1.20747E+00, 7.56651E+00, 5.67822E-03, 3.32257E+00,-4.81428E+00, 3.01683E+01, 2.26396E-02, 1.30266E+02, 2.83234E+01, 1.60539E+02, 6.81714E+01, 5.52197E-01, 2.59148E+00, 9.69650E+01, 2.97281E+01, 5.29016E-03,-5.04077E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 959, 1.91596E+01,TRUE,0, 2.14742E+03, 3.62104E+00, 1.43030E+00, 2.94122E+00, 8.58367E-02, 6.24537E-02, 1.87740E-01, 1.35660E-02, 8.81081E-01, 1.43032E+03,-1.19412E+00, 7.56707E+00, 7.25580E-03, 1.97632E-01,-1.88828E-04, 8.94333E-04, 1.43033E+03,-1.20697E+00, 7.56680E+00, 6.46849E-03, 3.32249E+00,-4.81218E+00, 3.01687E+01, 2.57898E-02, 1.22602E+02, 2.66313E+01, 1.54913E+02, 6.69303E+01, 5.52186E-01, 2.59146E+00, 9.66912E+01, 2.97280E+01, 5.29043E-03,-5.58080E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 960, 1.91796E+01,TRUE,0, 0.00000E+00, 3.62068E+00, 1.43030E+00, 2.94088E+00, 0.00000E+00, 0.00000E+00, 1.87755E-01, 0.00000E+00, 8.81162E-01, 1.43030E+03,-1.19356E+00, 7.56735E+00, 8.03972E-03, 2.04712E-01,-1.18732E-04, 8.75247E-04, 1.43032E+03,-1.19412E+00, 7.56707E+00, 7.25580E-03, 3.32241E+00,-4.76084E+00, 3.01691E+01, 2.89281E-02, 1.26304E+02, 2.74492E+01, 1.57614E+02, 6.75282E+01, 5.52165E-01, 2.59139E+00, 9.68235E+01, 2.97276E+01, 5.29069E-03,-6.11806E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 961, 1.91996E+01,TRUE,0, 0.00000E+00, 3.62065E+00, 1.43027E+00, 2.94088E+00, 0.00000E+00, 0.00000E+00, 1.87750E-01, 0.00000E+00, 8.81147E-01, 1.43027E+03,-1.19299E+00, 7.56762E+00, 8.81984E-03, 2.28638E-01,-1.58310E-04, 8.55817E-04, 1.43030E+03,-1.19356E+00, 7.56735E+00, 8.03972E-03, 3.32257E+00,-4.75883E+00, 3.01717E+01, 3.20551E-02, 1.30076E+02, 2.82626E+01, 1.60339E+02, 6.81166E+01, 5.52150E-01, 2.59134E+00, 9.69506E+01, 2.97273E+01, 5.29095E-03,-6.65257E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 962, 1.92196E+01,TRUE,0, 1.94761E+03, 3.62064E+00, 1.43025E+00, 2.94088E+00, 9.45348E-02, 6.87605E-02, 1.87746E-01, 1.49266E-02, 8.81137E-01, 1.43027E+03,-1.17505E+00, 7.56787E+00, 9.59586E-03, 2.52563E-01,-1.96457E-04, 8.36565E-04, 1.43027E+03,-1.19299E+00, 7.56762E+00, 8.81984E-03, 3.32249E+00,-4.75645E+00, 3.01720E+01, 3.51646E-02, 1.21259E+02, 2.63230E+01, 1.53878E+02, 6.66968E+01, 5.52139E-01, 2.59132E+00, 9.66386E+01, 2.97272E+01, 5.29119E-03,-7.18432E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 963, 1.92396E+01,TRUE,0, 0.00000E+00, 3.62028E+00, 1.43025E+00, 2.94053E+00, 0.00000E+00, 0.00000E+00, 1.87761E-01, 0.00000E+00, 8.81217E-01, 1.43025E+03,-1.17440E+00, 7.56815E+00, 1.03676E-02, 2.52319E-01,-1.76430E-05, 8.17971E-04, 1.43027E+03,-1.17505E+00, 7.56787E+00, 9.59586E-03, 3.32241E+00,-4.68482E+00, 3.01723E+01, 3.82577E-02, 1.24933E+02, 2.71425E+01, 1.56570E+02, 6.72983E+01, 5.52118E-01, 2.59125E+00, 9.67730E+01, 2.97268E+01, 5.29148E-03,-7.71333E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 964, 1.92596E+01,TRUE,0, 0.00000E+00, 3.62026E+00, 1.43022E+00, 2.94053E+00, 0.00000E+00, 0.00000E+00, 1.87756E-01, 0.00000E+00, 8.81201E-01, 1.43022E+03,-1.17375E+00, 7.56842E+00, 1.11348E-02, 2.75879E-01,-8.10623E-06, 7.99853E-04, 1.43025E+03,-1.17440E+00, 7.56815E+00, 1.03676E-02, 3.32268E+00,-4.68260E+00, 3.01758E+01, 4.13378E-02, 1.28678E+02, 2.79575E+01, 1.59286E+02, 6.78904E+01, 5.52103E-01, 2.59120E+00, 9.69021E+01, 2.97265E+01, 5.29177E-03,-8.23960E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 965, 1.92796E+01,TRUE,0, 1.80441E+03, 3.62025E+00, 1.43020E+00, 2.94054E+00, 1.00951E-01, 7.34279E-02, 1.87752E-01, 1.59431E-02, 8.81190E-01, 1.43023E+03,-1.15111E+00, 7.56869E+00, 1.18974E-02, 2.99438E-01,-9.05991E-06, 7.82615E-04, 1.43022E+03,-1.17375E+00, 7.56842E+00, 1.11348E-02, 3.32260E+00,-4.67988E+00, 3.01762E+01, 4.43958E-02, 1.19118E+02, 2.58637E+01, 1.52296E+02, 6.63607E+01, 5.52091E-01, 2.59117E+00, 9.65674E+01, 2.97263E+01, 5.29205E-03,-8.76315E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 966, 1.92996E+01,TRUE,0, 0.00000E+00, 3.61990E+00, 1.43021E+00, 2.94021E+00, 0.00000E+00, 0.00000E+00, 1.87766E-01, 0.00000E+00, 8.81266E-01, 1.43021E+03,-1.15035E+00, 7.56897E+00, 1.26553E-02, 2.92358E-01, 5.91278E-05, 7.66659E-04, 1.43023E+03,-1.15111E+00, 7.56869E+00, 1.18974E-02, 3.32252E+00,-4.58949E+00, 3.01766E+01, 4.74352E-02, 1.22752E+02, 2.66857E+01, 1.54974E+02, 6.69676E+01, 5.52071E-01, 2.59110E+00, 9.67047E+01, 2.97260E+01, 5.29225E-03,-9.28397E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 967, 1.93196E+01,TRUE,0, 0.00000E+00, 3.61988E+00, 1.43018E+00, 2.94021E+00, 0.00000E+00, 0.00000E+00, 1.87761E-01, 0.00000E+00, 8.81251E-01, 1.43018E+03,-1.14960E+00, 7.56923E+00, 1.34245E-02, 3.15430E-01,-5.53131E-05, 8.37196E-04, 1.43021E+03,-1.15035E+00, 7.56897E+00, 1.26553E-02, 3.32288E+00,-4.58698E+00, 3.01809E+01, 5.04624E-02, 1.26455E+02, 2.75033E+01, 1.57677E+02, 6.75650E+01, 5.52056E-01, 2.59106E+00, 9.68365E+01, 2.97257E+01, 5.29245E-03,-9.86199E-06, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 968, 1.93396E+01,TRUE,0, 0.00000E+00, 3.61987E+00, 1.43016E+00, 2.94021E+00, 0.00000E+00, 0.00000E+00, 1.87757E-01, 0.00000E+00, 8.81240E-01, 1.43016E+03,-1.14884E+00, 7.56946E+00, 1.42031E-02, 3.38501E-01,-1.56403E-04, 8.90816E-04, 1.43018E+03,-1.14960E+00, 7.56923E+00, 1.34245E-02, 3.32280E+00,-4.58386E+00, 3.01813E+01, 5.35282E-02, 1.30230E+02, 2.83163E+01, 1.60403E+02, 6.81529E+01, 5.52045E-01, 2.59103E+00, 9.69630E+01, 2.97255E+01, 5.29265E-03,-1.04370E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 969, 1.93596E+01,TRUE,0, 2.14717E+03, 3.61986E+00, 1.43014E+00, 2.94022E+00, 8.58373E-02, 6.24426E-02, 1.87754E-01, 1.35642E-02, 8.81233E-01, 1.43017E+03,-1.12551E+00, 7.56968E+00, 1.49892E-02, 3.61572E-01,-2.44617E-04, 9.29765E-04, 1.43016E+03,-1.14884E+00, 7.56946E+00, 1.42031E-02, 3.32273E+00,-4.58074E+00, 3.01815E+01, 5.66314E-02, 1.22566E+02, 2.66246E+01, 1.54780E+02, 6.69129E+01, 5.52037E-01, 2.59102E+00, 9.66894E+01, 2.97254E+01, 5.29283E-03,-1.10090E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 970, 1.93795E+01,TRUE,0, 0.00000E+00, 3.61960E+00, 1.43015E+00, 2.93997E+00, 0.00000E+00, 0.00000E+00, 1.87765E-01, 0.00000E+00, 8.81291E-01, 1.43015E+03,-1.12465E+00, 7.56991E+00, 1.57814E-02, 3.53149E-01,-6.67572E-05, 9.56520E-04, 1.43017E+03,-1.12551E+00, 7.56968E+00, 1.49892E-02, 3.32265E+00,-4.48761E+00, 3.01817E+01, 5.97648E-02, 1.26265E+02, 2.74424E+01, 1.57481E+02, 6.75111E+01, 5.52023E-01, 2.59097E+00, 9.68218E+01, 2.97252E+01, 5.29306E-03,-1.15781E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 971, 1.93995E+01,TRUE,0, 0.00000E+00, 3.61959E+00, 1.43012E+00, 2.93998E+00, 0.00000E+00, 0.00000E+00, 1.87761E-01, 0.00000E+00, 8.81279E-01, 1.43012E+03,-1.12380E+00, 7.57014E+00, 1.65779E-02, 3.75732E-01,-9.48906E-05, 9.72202E-04, 1.43015E+03,-1.12465E+00, 7.56991E+00, 1.57814E-02, 3.32302E+00,-4.48470E+00, 3.01860E+01, 6.29304E-02, 1.30034E+02, 2.82555E+01, 1.60205E+02, 6.80999E+01, 5.52012E-01, 2.59094E+00, 9.69490E+01, 2.97250E+01, 5.29329E-03,-1.21441E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 972, 1.94195E+01,TRUE,0, 1.94741E+03, 3.61960E+00, 1.43010E+00, 2.93999E+00, 9.45327E-02, 6.87449E-02, 1.87757E-01, 1.49244E-02, 8.81270E-01, 1.43014E+03,-1.09558E+00, 7.57035E+00, 1.73773E-02, 3.98193E-01,-1.24931E-04, 9.79014E-04, 1.43012E+03,-1.12380E+00, 7.57014E+00, 1.65779E-02, 3.32295E+00,-4.48121E+00, 3.01862E+01, 6.61051E-02, 1.21219E+02, 2.63165E+01, 1.53749E+02, 6.66813E+01, 5.52005E-01, 2.59092E+00, 9.66372E+01, 2.97249E+01, 5.29351E-03,-1.27072E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
 973, 1.94395E+01,TRUE,0, 0.00000E+00, 3.61934E+00, 1.43012E+00, 2.93974E+00, 0.00000E+00, 0.00000E+00, 1.87769E-01, 0.00000E+00, 8.81328E-01, 1.43012E+03,-1.09461E+00, 7.57060E+00, 1.81785E-02, 3.82568E-01, 4.76837E-05, 9.79064E-04, 1.43014E+03,-1.09558E+00, 7.57035E+00, 1.73773E-02, 3.32288E+00,-4.36856E+00, 3.01865E+01, 6.92914E-02, 1.24890E+02, 2.71358E+01, 1.56440E+02, 6.72831E+01, 5.51991E-01, 2.59088E+00, 9.67717E+01, 2.97246E+01, 5.29372E-03,-1.32672E-05, 0.00000E+00, 0.00000E+00, 0.00000E+00,
