Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
1069,140379497298944,false,1788553213.931,2,13055,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1070,140379497298944,true,1788553213.947225,2,13055,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1070,140379497298944,false,1788553213.948,2,13055,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1071,140379497298944,true,1788553213.963702,2,13055,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1071,140379497298944,false,1788553213.965,2,13057,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1072,140379497298944,true,1788553213.980337,2,13057,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1072,140379497298944,false,1788553213.981,2,13057,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1073,140379497298944,true,1788553213.997035,2,13057,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1073,140379497298944,false,1788553213.998,2,13059,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1074,140379497298944,true,1788553214.013953,2,13059,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1074,140379497298944,false,1788553214.015,2,13059,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1075,140379497298944,true,1788553214.030345,2,13059,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1075,140379497298944,false,1788553214.031,2,13061,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1076,140379497298944,true,1788553214.047057,2,13061,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1076,140379497298944,false,1788553214.048,2,13061,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1077,140379497298944,true,1788553214.063732,2,13061,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1077,140379497298944,false,1788553214.065,2,13063,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1078,140379497298944,true,1788553214.080392,2,13063,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1078,140379497298944,false,1788553214.081,2,13063,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1079,140379497298944,true,1788553214.096973,2,13063,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1079,140379497298944,false,1788553214.098,2,13065,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1080,140379497298944,true,1788553214.113735,2,13065,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1080,140379497298944,false,1788553214.115,2,13065,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1081,140379497298944,true,1788553214.130381,2,13065,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1081,140379497298944,false,1788553214.131,2,13067,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1082,140379497298944,true,1788553214.146972,2,13067,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1082,140379497298944,false,1788553214.148,2,13067,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1083,140379497298944,true,1788553214.163728,2,13067,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1083,140379497298944,false,1788553214.165,2,13069,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1084,140379497298944,true,1788553214.180361,2,13069,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1084,140379497298944,false,1788553214.181,2,13069,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1085,140379497298944,true,1788553214.197098,2,13069,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1085,140379497298944,false,1788553214.198,2,13071,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1086,140379497298944,true,1788553214.213779,2,13071,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1086,140379497298944,false,1788553214.215,2,13071,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1087,140379497298944,true,1788553214.230406,2,13071,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1087,140379497298944,false,1788553214.231,2,13073,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1088,140379497298944,true,1788553214.247051,2,13073,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1088,140379497298944,false,1788553214.248,2,13073,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1089,140379497298944,true,1788553214.263721,2,13073,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1089,140379497298944,false,1788553214.265,2,13075,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1090,140379497298944,true,1788553214.280331,2,13075,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1090,140379497298944,false,1788553214.281,2,13075,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1091,140379497298944,true,1788553214.297053,2,13075,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1091,140379497298944,false,1788553214.298,2,13077,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1092,140379497298944,true,1788553214.313746,2,13077,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1092,140379497298944,false,1788553214.315,2,13077,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1093,140379497298944,true,1788553214.330435,2,13077,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1093,140379497298944,false,1788553214.331,2,13079,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1094,140379497298944,true,1788553214.347060,2,13079,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1094,140379497298944,false,1788553214.348,2,13079,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1095,140379497298944,true,1788553214.363733,2,13079,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1095,140379497298944,false,1788553214.365,2,13081,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1096,140379497298944,true,1788553214.380390,2,13081,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1096,140379497298944,false,1788553214.381,2,13081,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1097,140379497298944,true,1788553214.397088,2,13081,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1097,140379497298944,false,1788553214.398,2,13083,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1098,140379497298944,true,1788553214.413740,2,13083,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1098,140379497298944,false,1788553214.415,2,13083,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1099,140379497298944,true,1788553214.430385,2,13083,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1099,140379497298944,false,1788553214.431,2,13085,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1100,140379497298944,true,1788553214.446979,2,13085,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1100,140379497298944,false,1788553214.448,2,13085,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1101,140379497298944,true,1788553214.463709,2,13085,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1101,140379497298944,false,1788553214.465,2,13087,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1102,140379497298944,true,1788553214.480347,2,13087,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1102,140379497298944,false,1788553214.481,2,13087,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1103,140379497298944,true,1788553214.497101,2,13087,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1103,140379497298944,false,1788553214.498,2,13089,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1104,140379497298944,true,1788553214.513734,2,13089,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1104,140379497298944,false,1788553214.515,2,13089,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1105,140379497298944,true,1788553214.530447,2,13089,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1105,140379497298944,false,1788553214.531,2,13091,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1106,140379497298944,true,1788553214.546973,2,13091,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1106,140379497298944,false,1788553214.548,2,13091,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1107,140379497298944,true,1788553214.563745,2,13091,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1107,140379497298944,false,1788553214.565,2,13093,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1108,140379497298944,true,1788553214.580359,2,13093,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1108,140379497298944,false,1788553214.581,2,13093,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1109,140379497298944,true,1788553214.597110,2,13093,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1109,140379497298944,false,1788553214.598,2,13095,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1110,140379497298944,true,1788553214.613702,2,13095,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1110,140379497298944,false,1788553214.615,2,13095,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1111,140379497298944,true,1788553214.630363,2,13095,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1111,140379497298944,false,1788553214.631,2,13097,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1112,140379497298944,true,1788553214.647170,2,13097,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1112,140379497298944,false,1788553214.648,2,13097,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1113,140379497298944,true,1788553214.663849,2,13097,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1113,140379497298944,false,1788553214.665,2,13099,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1114,140379497298944,true,1788553214.680582,2,13099,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1114,140379497298944,false,1788553214.681,2,13099,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1115,140379497298944,true,1788553214.697227,2,13099,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1115,140379497298944,false,1788553214.698,2,13101,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1116,140379497298944,true,1788553214.713832,2,13101,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1116,140379497298944,false,1788553214.715,2,13101,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1117,140379497298944,true,1788553214.730330,2,13101,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1118,140379497298944,true,1788553214.747161,2,13101,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1118,140379497298944,false,1788553214.748,2,13103,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1119,140379497298944,true,1788553214.763875,2,13103,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1119,140379497298944,false,1788553214.765,2,13104,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1120,140379497298944,true,1788553214.780543,2,13104,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1120,140379497298944,false,1788553214.781,2,13104,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1121,140379497298944,true,1788553214.797025,2,13104,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1122,140379497298944,true,1788553214.813866,2,13104,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1122,140379497298944,false,1788553214.815,2,13106,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1123,140379497298944,true,1788553214.830554,2,13106,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1123,140379497298944,false,1788553214.831,2,13107,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1124,140379497298944,true,1788553214.847149,2,13107,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1124,140379497298944,false,1788553214.848,2,13107,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1125,140379497298944,true,1788553214.863644,2,13107,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1126,140379497298944,true,1788553214.880359,2,13107,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1126,140379497298944,false,1788553214.881,2,13109,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1127,140379497298944,true,1788553214.897197,2,13109,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1127,140379497298944,false,1788553214.898,2,13110,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1128,140379497298944,true,1788553214.913835,2,13110,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1128,140379497298944,false,1788553214.915,2,13110,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1129,140379497298944,true,1788553214.930509,2,13110,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1129,140379497298944,false,1788553214.931,2,13112,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1130,140379497298944,true,1788553214.947041,2,13112,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1131,140379497298944,true,1788553214.963723,2,13112,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1131,140379497298944,false,1788553214.965,2,13113,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1132,140379497298944,true,1788553214.980391,2,13113,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1132,140379497298944,false,1788553214.981,2,13113,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1133,140379497298944,true,1788553214.997038,2,13113,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1133,140379497298944,false,1788553214.998,2,13115,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1134,140379497298944,true,1788553215.013655,2,13115,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1134,140379497298944,false,1788553215.015,2,13115,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1135,140379497298944,true,1788553215.030339,2,13115,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1135,140379497298944,false,1788553215.031,2,13117,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1136,140379497298944,true,1788553215.047192,2,13117,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1136,140379497298944,false,1788553215.048,2,13117,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1137,140379497298944,true,1788553215.063663,2,13117,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1137,140379497298944,false,1788553215.065,2,13119,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1138,140379497298944,true,1788553215.080350,2,13119,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1139,140379497298944,true,1788553215.097003,2,13119,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1139,140379497298944,false,1788553215.098,2,13120,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1140,140379497298944,true,1788553215.113859,2,13120,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1140,140379497298944,false,1788553215.115,2,13120,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1141,140379497298944,true,1788553215.130395,2,13120,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1142,140379497298944,true,1788553215.147054,2,13120,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1142,140379497298944,false,1788553215.148,2,13122,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1143,140379497298944,true,1788553215.163746,2,13122,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1143,140379497298944,false,1788553215.165,2,13123,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1144,140379497298944,true,1788553215.180403,2,13123,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1144,140379497298944,false,1788553215.181,2,13123,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1145,140379497298944,true,1788553215.197044,2,13123,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1145,140379497298944,false,1788553215.198,2,13125,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1146,140379497298944,true,1788553215.213705,2,13125,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1146,140379497298944,false,1788553215.215,2,13125,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1147,140379497298944,true,1788553215.230393,2,13125,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1147,140379497298944,false,1788553215.231,2,13127,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1148,140379497298944,true,1788553215.246972,2,13127,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1148,140379497298944,false,1788553215.248,2,13127,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1149,140379497298944,true,1788553215.263732,2,13127,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1149,140379497298944,false,1788553215.265,2,13129,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1150,140379497298944,true,1788553215.280322,2,13129,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1150,140379497298944,false,1788553215.281,2,13129,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1151,140379497298944,true,1788553215.297051,2,13129,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1151,140379497298944,false,1788553215.298,2,13131,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1152,140379497298944,true,1788553215.313688,2,13131,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1152,140379497298944,false,1788553215.315,2,13131,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1153,140379497298944,true,1788553215.330375,2,13131,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1153,140379497298944,false,1788553215.331,2,13133,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1154,140379497298944,true,1788553215.347053,2,13133,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1154,140379497298944,false,1788553215.348,2,13133,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1155,140379497298944,true,1788553215.363706,2,13133,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1155,140379497298944,false,1788553215.365,2,13135,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1156,140379497298944,true,1788553215.380520,2,13135,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1156,140379497298944,false,1788553215.381,2,13135,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1157,140379497298944,true,1788553215.397186,2,13135,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1157,140379497298944,false,1788553215.398,2,13136,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1158,140379497298944,true,1788553215.413916,2,13136,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1158,140379497298944,false,1788553215.423,2,13138,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1159,140379497298944,true,1788553215.430605,2,13138,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1159,140379497298944,false,1788553215.431,2,13138,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1160,140379497298944,true,1788553215.447175,2,13138,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1160,140379497298944,false,1788553215.448,2,13140,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1161,140379497298944,true,1788553215.463888,2,13140,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1161,140379497298944,false,1788553215.465,2,13140,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1162,140379497298944,true,1788553215.480489,2,13140,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1162,140379497298944,false,1788553215.481,2,13142,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1163,140379497298944,true,1788553215.497164,2,13142,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1163,140379497298944,false,1788553215.498,2,13142,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
1164,140379497298944,true,1788553215.513913,2,13142,35.27,-116.64,15000.00,0.00,0.27,15.20,0.0,0.0,0.0,0.0,0.0,0.0
1164,140379497298944,false,1788553215.515,2,13144,-1115.47,-5.71,-89.82,-15.20,2.34,0.35,0.00,0.00,0.00,180.00,180.00,180.00
